,left_WHOLE_NAME,left_UID,similarity,right_Company CIK Key,right_Company Name
1609, DAVAR SHIPPING CO LTD,1657149,0.65259266,1361317,CELINE SHIPPING CO LTD
1610, HWASONG SHIPPING CO LTD,3747408,0.6023807,1361317,CELINE SHIPPING CO LTD
1611, D.G.I. ISRAEL LTD,216346,0.6505424,1364603,CELLI ISRAEL
1612, KUTRY MANAGEMENT INC.,522060,0.61604035,1156451,CEMETERY MANAGEMENT INC
1613, REEM PHARMACEUTICAL,3312046,0.6311779,1352044,CEMPRA PHARMACEUTICALS INC
1614, BOM ASSET MANAGEMENT LTD,2399587,0.6010039,1567809,"CEN TEX ASSET MANAGEMENT, LLC"
1615, REEM PHARMACEUTICAL,3312046,0.6143952,1672520,CENSA PHARMACEUTICALS INC.
1616, DAVAR SHIPPING CO LTD,1657149,0.64710116,1347464,CENTEL SHIPPING CO. LTD.
1617, SES INTERNATIONAL CORP,226922,0.65707964,759999,CENTENARY INTERNATIONAL CORP
1618, SES INTERNATIONAL CORP,226922,0.6963784,1305966,CENTERLINE INTERNATIONAL CORP.
1619, IAC INTERNATIONAL INC,232101,0.6379961,1282656,CENTEX INTERNATIONAL INC
1620, IAC INTERNATIONAL INC,232101,0.60875636,95626,"CENTIRE INTERNATIONAL, INC."
1621, CK INTERNATIONAL LTD,3747404,0.6780834,1094220,CENTRACK INTERNATIONAL INC
1622, CK INTERNATIONAL LTD,3747403,0.6780834,1094220,CENTRACK INTERNATIONAL INC
1623, BOM ASSET MANAGEMENT LTD,2399587,0.62429285,1532472,"CENTRE ASSET MANAGEMENT, LLC"
1624, ALEL TECHNOLOGIES LLC,5837124,0.603752,1691707,CENTS TECHNOLOGIES INC.
1625, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.61028206,1108211,CENTURION COMMUNICATIONS CORP
1626, IRAN ALUMINUM COMPANY,1053730,0.6151372,949157,CENTURY ALUMINUM CO
1627, SB INTERNATIONAL SARL,2378590,0.6039403,1359722,CERADA INTERNATIONAL S.A.
1628, IAC INTERNATIONAL INC,232101,0.61680305,933183,CERAMIC INTERNATIONAL INC /ADR/
1629, IAC INTERNATIONAL INC,232101,0.6896871,932928,CERAMIC INTERNATIONAL INC
1630, A T E INTERNATIONAL LTD,7302,0.64558417,1019222,CERBERUS INTERNATIONAL LTD
1631, CK INTERNATIONAL LTD,3747404,0.63830245,1019222,CERBERUS INTERNATIONAL LTD
1632, CK INTERNATIONAL LTD,3747403,0.63830245,1019222,CERBERUS INTERNATIONAL LTD
1633, STARS INTERNATIONAL LTD,2357183,0.6251876,1019222,CERBERUS INTERNATIONAL LTD
1634, STARS INTERNATIONAL LTD,2357182,0.6251876,1019222,CERBERUS INTERNATIONAL LTD
1635, A T E INTERNATIONAL LTD,7302,0.64558417,1019222,"CERBERUS INTERNATIONAL, LTD."
1636, CK INTERNATIONAL LTD,3747404,0.63830245,1019222,"CERBERUS INTERNATIONAL, LTD."
1637, CK INTERNATIONAL LTD,3747403,0.63830245,1019222,"CERBERUS INTERNATIONAL, LTD."
1638, STARS INTERNATIONAL LTD,2357183,0.6251876,1019222,"CERBERUS INTERNATIONAL, LTD."
1639, STARS INTERNATIONAL LTD,2357182,0.6251876,1019222,"CERBERUS INTERNATIONAL, LTD."
1640, REEM PHARMACEUTICAL,3312046,0.6825328,1677995,"CERIUM PHARMACEUTICALS, INC."
1641, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.608594,1469397,CERTAIN COMMUNICATIONS CORP
1642, ALEL TECHNOLOGIES LLC,5837124,0.6023859,1606688,CERTASCAN TECHNOLOGIES LLC
1643, AMAN HOLDING COMPANY,4870165,0.6539458,1603090,"CES HOLDING COMPANY, INC."
1644, IAC INTERNATIONAL INC,232101,0.7467406,1158467,CES INTERNATIONAL INC
1645, SES INTERNATIONAL CORP,226922,0.70881546,1158467,CES INTERNATIONAL INC
1646, NIA INTERNATIONAL,2436802,0.6711417,1158467,CES INTERNATIONAL INC
1647," DES INTERNATIONAL CO., LTD.",6138077,0.6629841,1158467,CES INTERNATIONAL INC
1648," DES INTERNATIONAL CO., LTD.",6138072,0.6629841,1158467,CES INTERNATIONAL INC
1649," DES INTERNATIONAL CO., LTD.",6138056,0.6629841,1158467,CES INTERNATIONAL INC
1650," DES INTERNATIONAL CO., LTD.",6138031,0.6629841,1158467,CES INTERNATIONAL INC
1651, SPI INTERNATIONAL,5644930,0.6458415,1158467,CES INTERNATIONAL INC
1652, SPI INTERNATIONAL,5644929,0.6458415,1158467,CES INTERNATIONAL INC
1653, SPI INTERNATIONAL,5644868,0.6458415,1158467,CES INTERNATIONAL INC
1654, A T E INTERNATIONAL LTD,7302,0.62679267,1158467,CES INTERNATIONAL INC
1655, U I INTERNATIONAL,34626,0.6244717,1158467,CES INTERNATIONAL INC
1656, CK INTERNATIONAL LTD,3747404,0.61972284,1158467,CES INTERNATIONAL INC
1657, CK INTERNATIONAL LTD,3747403,0.61972284,1158467,CES INTERNATIONAL INC
1658, STARS INTERNATIONAL LTD,2357183,0.61615735,1158467,CES INTERNATIONAL INC
1659, STARS INTERNATIONAL LTD,2357182,0.61615735,1158467,CES INTERNATIONAL INC
1660, A T E INTERNATIONAL LTD,7302,0.8215007,1303002,"CES INTERNATIONAL, LTD."
1661, CK INTERNATIONAL LTD,3747404,0.81223476,1303002,"CES INTERNATIONAL, LTD."
1662, CK INTERNATIONAL LTD,3747403,0.81223476,1303002,"CES INTERNATIONAL, LTD."
1663, STARS INTERNATIONAL LTD,2357183,0.7955461,1303002,"CES INTERNATIONAL, LTD."
1664, STARS INTERNATIONAL LTD,2357182,0.7955461,1303002,"CES INTERNATIONAL, LTD."
1665," DES INTERNATIONAL CO., LTD.",6138077,0.67375475,1303002,"CES INTERNATIONAL, LTD."
1666," DES INTERNATIONAL CO., LTD.",6138072,0.67375475,1303002,"CES INTERNATIONAL, LTD."
1667," DES INTERNATIONAL CO., LTD.",6138056,0.67375475,1303002,"CES INTERNATIONAL, LTD."
1668," DES INTERNATIONAL CO., LTD.",6138031,0.67375475,1303002,"CES INTERNATIONAL, LTD."
1669, SES INTERNATIONAL CORP,226922,0.6722087,1303002,"CES INTERNATIONAL, LTD."
1670, PANACEA INTERNATIONAL LTD,2570231,0.65417004,1303002,"CES INTERNATIONAL, LTD."
1671, NIA INTERNATIONAL,2436802,0.6364807,1303002,"CES INTERNATIONAL, LTD."
1672, SPI INTERNATIONAL,5644930,0.6124872,1303002,"CES INTERNATIONAL, LTD."
1673, SPI INTERNATIONAL,5644929,0.6124872,1303002,"CES INTERNATIONAL, LTD."
1674, SPI INTERNATIONAL,5644868,0.6124872,1303002,"CES INTERNATIONAL, LTD."
1675, IAC INTERNATIONAL INC,232101,0.60554856,1095718,CEVA INTERNATIONAL INC
1676, NIA INTERNATIONAL,2436802,0.60530245,1095718,CEVA INTERNATIONAL INC
1677, IAC INTERNATIONAL INC,232101,0.6744828,949859,CFC INTERNATIONAL INC
1678, TELEFOCUS CONSULTANTS INC,5832107,0.6373507,1426874,"CFO CONSULTANTS, INC."
1679, BOM ASSET MANAGEMENT LTD,2399587,0.64185315,1599444,CG ASSET MANAGEMENT LLC
1680, DIGITAL MEDIA LAB,1793804,0.63759995,1414048,CGEN DIGITAL MEDIA CO LTD
1681, REEM PHARMACEUTICAL,3312046,0.60321975,1379975,CGI PHARMACEUTICALS INC
1682, FLEURETTE HOLDINGS NETHERLANDS B.V.,3713011,0.6258869,1235273,CGS INTERNATIONAL HOLDINGS NETHERLANDS B V
1683, AFRICAN TRANS INTERNATIONAL HOLDINGS BV,4111396,0.67106885,1414671,CGU INTERNATIONAL HOLDINGS B.V.
1684, AFRICAN TRANS INTERNATIONAL HOLDINGS BV,4111396,0.6036266,1330870,"CH INTERNATIONAL HOLDINGS, INC."
1685, AMBER,1268094,0.6099118,1280397,CHAMBERS ROBERT
1686, IRAN FOREIGN INVESTMENT COMPANY,753141,0.66945994,1050103,CHAMPAIGN INVESTMENT COMPANY
1687, REY INVESTMENT COMPANY,2041729,0.62817466,1050103,CHAMPAIGN INVESTMENT COMPANY
1688, PARDIS INVESTMENT COMPANY,2041726,0.6125078,1050103,CHAMPAIGN INVESTMENT COMPANY
1689, FINANCIAL CORPORATION FINCORP CA,4211084,0.60475254,877050,CHAMPION FINANCIAL CORP
1690, FINANCIAL CORPORATION FINCORP CA,4211084,0.60475254,1092162,CHAMPION FINANCIAL CORP
1691, SES INTERNATIONAL CORP,226922,0.6611252,19150,CHAMPION INTERNATIONAL CORP
1692, LEON TECHNOLOGY COMPANY LIMITED,6551950,0.60715604,1618557,"CHAMPION TECHNOLOGY COMPANY, INC."
1693, ANSAR INFORMATION TECHNOLOGY COMPANY,4914660,0.600195,1618557,"CHAMPION TECHNOLOGY COMPANY, INC."
1694,Andrew KAN,6246108,0.6445283,1569877,CHAN ANDREW K
1695, PROGLAN CAPITAL LTD,3712983,0.6528515,1168265,CHAN CAPITAL LTD
1696, DANIEL,1955894,0.6239133,1174710,CHAN DANIEL CS
1697, GERTLER FAMILY FOUNDATION,3713019,0.7037252,1427306,CHAN FAMILY FOUNDATION
1698,Yiu-chung TAM,201776,0.68948907,1382445,CHAN YIU CHUN
1699,Yueyue SHEN,344149,0.7475289,1541735,CHAN YUE YUEN
1700, THEODOROS,3805907,0.6207541,1174645,CHANDLER THEODORE L
1701, MACHANGA LTD,594254,0.6511081,1558974,CHANG ALEX
1702,Chang-ha CHANG,2962366,0.71243095,1259768,CHANG HAO
1703,Fangwei LI,1055025,0.6045996,1601109,CHANG WEIMIN
1704,Ping Yun CHANG,28003,0.72425795,1317851,CHANG YU
1705, REEM PHARMACEUTICAL,3312046,0.6296383,721408,CHANTAL PHARMACEUTICAL CORP
1706, ARTIN,939146,0.76949453,1390783,CHART INC.
1707, IAC INTERNATIONAL INC,232101,0.69546366,1390785,"CHART INTERNATIONAL, INC."
1708, NIA INTERNATIONAL,2436802,0.6250559,1390785,"CHART INTERNATIONAL, INC."
1709, SPI INTERNATIONAL,5644930,0.6014931,1390785,"CHART INTERNATIONAL, INC."
1710, SPI INTERNATIONAL,5644929,0.6014931,1390785,"CHART INTERNATIONAL, INC."
1711, SPI INTERNATIONAL,5644868,0.6014931,1390785,"CHART INTERNATIONAL, INC."
1712, STARS COMMUNICATIONS LTD,2357179,0.6164546,1686835,"CHARTER COMMUNICATIONS, LLC"
1713, SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,6213107,0.6582352,1095270,CHARTERED SEMICONDUCTOR MANUFACTURING LTD
1714, SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,6185574,0.6582352,1095270,CHARTERED SEMICONDUCTOR MANUFACTURING LTD
1715, REEM PHARMACEUTICAL,3312046,0.61840904,1509008,CHASE PHARMACEUTICALS CORP
1716, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.61343235,1015728,CHASE TELECOMMUNICATIONS INC
1717, GREEN WAVE TELECOMMUNICATION,3628201,0.60050833,1015728,CHASE TELECOMMUNICATIONS INC
1718, HASM,6244364,0.66036534,1174227,CHASMA INC
1719, HASM,6244362,0.66036534,1174227,CHASMA INC
1720, HASM,3163894,0.66036534,1174227,CHASMA INC
1721, BOM ASSET MANAGEMENT LTD,2399587,0.6197089,1511989,"CHATHAM ASSET MANAGEMENT, LLC"
1722,Maria Icela CHAVEZ MARTINEZ,3531508,0.7216822,1499639,CHAVEZ MARTIN
1723, DOURAN SOFTWARE TECHNOLOGIES,2520364,0.6227864,1015922,CHECK POINT SOFTWARE TECHNOLOGIES LTD
1724, IAC INTERNATIONAL INC,232101,0.65934354,1016504,CHEM INTERNATIONAL INC
1725, TROLL PROPERTIES INC,3012058,0.6226188,1075368,CHEMICAL PROPERTIES INC
1726, ALEL TECHNOLOGIES LLC,5837124,0.60729444,1053825,CHEMICAL TECHNOLOGIES INC
1727, A T E INTERNATIONAL LTD,7302,0.61147004,1463398,CHEMSPEC INTERNATIONAL LTD
1728, CK INTERNATIONAL LTD,3747404,0.60457313,1463398,CHEMSPEC INTERNATIONAL LTD
1729, CK INTERNATIONAL LTD,3747403,0.60457313,1463398,CHEMSPEC INTERNATIONAL LTD
1730, DANIEL,1955894,0.6799622,1356731,CHEN DANIEL I
1731, DANIEL,1955894,0.72144836,1407531,CHEN DANIEL
1732,Eric CHEN,6112887,0.7362383,1249995,CHEN ERIC C
1733,Yan GAO,3713022,0.62829435,1403729,CHEN GAO
1734, XIN GUANG HAI,3802387,0.7104971,1408600,CHEN GUANGHAN
1735,Quanguo CHEN,347996,0.7366887,1445932,CHEN GUOCHENG
1736,Mingguo CHEN,1170651,0.62645453,1445932,CHEN GUOCHENG
1737,Wang Ken HUANG,4593620,0.6638546,1500264,CHEN HUANG
1738, HONG XUN,5471109,0.6766939,1545825,CHEN JINGXUN
1739,Guifeng CHENG,5915603,0.6146237,1479372,CHEN PENGCHENG
1740,Stephen LO,2093295,0.6019903,1257171,CHEN STEPHEN T
1741,Yung Yuan TSANG,3802392,0.6537893,1182674,CHEN TUNG YUAN
1742,Chen WANG,324502,1.0,1436231,CHEN WANG
1743,Ryong KANG,2522134,0.7157628,1501499,CHEN YONG KANG
1744,Zhiqing WANG,5514578,0.6385815,1477874,CHEN ZHIQING
1745, KUTRY MANAGEMENT INC.,522060,0.63761663,1278701,CHENERY MANAGEMENT INC
1746,Guifeng CHENG,5915603,0.63255,1341656,CHENG CHENG GE
1747,Song KIM,3747363,0.62492776,1697637,CHENG KIM SING
1748,Cheng YUN,978072,0.60131097,1294164,CHENG YU-CHIEN
1749,Cheng YUN,978072,0.7052528,1684572,CHENG YUAN
1750,Cheng Yu LI,978073,0.6275655,1684572,CHENG YUAN
1751, SHANG YUAN BAO,4523629,0.61749303,1684572,CHENG YUAN
1752,Yung Yuan TSANG,3802392,0.61376363,1684572,CHENG YUAN
1753,Jicheng ZHANG,1980075,0.63013,1664280,CHENG ZHANHUAI
1754,Fujing ZHENG,4389162,0.6747534,1475401,CHENG ZHENG
1755,Yanxiong ZHENG,387685,0.64013374,1475401,CHENG ZHENG
1756,Jicheng ZHANG,1980075,0.6282693,1475401,CHENG ZHENG
1757,Fujing ZHENG,4389162,0.6747534,1512969,CHENG ZHENG
1758,Yanxiong ZHENG,387685,0.64013374,1512969,CHENG ZHENG
1759,Jicheng ZHANG,1980075,0.6282693,1512969,CHENG ZHENG
1760,Guanghua ZHENG,4389222,0.75547725,1370790,CHENGHUA ZHU
1761, SES INTERNATIONAL CORP,226922,0.6132805,1090069,CHEROKEE INTERNATIONAL CORP
1762,Yung Yuan TSANG,3802392,0.61700153,1636599,CHI CHUANG YUNG
1763, SPI INTERNATIONAL,5644930,0.6803549,1029214,CHI INTERNATIONAL INC
1764, SPI INTERNATIONAL,5644929,0.6803549,1029214,CHI INTERNATIONAL INC
1765, SPI INTERNATIONAL,5644868,0.6803549,1029214,CHI INTERNATIONAL INC
1766, IAC INTERNATIONAL INC,232101,0.66260386,1029214,CHI INTERNATIONAL INC
1767, U I INTERNATIONAL,34626,0.65784305,1029214,CHI INTERNATIONAL INC
1768," NAZ TECHNOLOGY CO., LTD.",6138083,0.65169245,1477403,"CHI LIN TECHNOLOGY CO., LTD."
1769," NAZ TECHNOLOGY CO., LTD.",6138034,0.65169245,1477403,"CHI LIN TECHNOLOGY CO., LTD."
1770, CHIHUAHUA FOODS S A DE C V,339103,0.6114383,1477343,"CHIHUAHUA STONE, LLC"
1771, IAC INTERNATIONAL INC,232101,0.69540846,1453898,CHILL INTERNATIONAL INC
1772, HUA FU,3802428,0.6820801,1641910,CHIN HUA FUNG
1773, HANA BANKING CORPORATION LTD,3584615,0.7450782,1574671,CHINA BANKING CORPORATION/ADR
1774, HANA BANKING CORPORATION LTD,1102534,0.7450782,1574671,CHINA BANKING CORPORATION/ADR
1775, CASTLE INVESTMENT HOLDING,5832119,0.608191,1423021,CHINA CAST INVESTMENT HOLDINGS LTD
1776, CASTLE INVESTMENT HOLDING,5832117,0.608191,1423021,CHINA CAST INVESTMENT HOLDINGS LTD
1777, CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED,1323258,0.8319165,1448985,CHINA COMMUNICATIONS CONSTRUCTION CO
1778, CHINA COMMUNICATIONS CONSTRUCTION GROUP (LIMITED),1054393,0.70024776,1448985,CHINA COMMUNICATIONS CONSTRUCTION CO
1779, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6262331,1448985,CHINA COMMUNICATIONS CONSTRUCTION CO
1780, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.7376554,1288897,CHINA COMMUNICATIONS CORP
1781, CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED,1323258,0.67505884,1288897,CHINA COMMUNICATIONS CORP
1782," CHINA SATELLITE COMMUNICATIONS CO., LTD.",359308,0.632821,1288897,CHINA COMMUNICATIONS CORP
1783, CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED,1323258,0.62530077,1286165,CHINA COMMUNICATIONS INC
1784, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.62429017,1286165,CHINA COMMUNICATIONS INC
1785, INTERNATIONAL INDUSTRIAL DEVELOPMENT BANK,1102535,0.6073576,1643667,CHINA DEVELOPMENT BANK INTERNATIONAL HOLDINGS LTD
1786, KOREA UNITED DEVELOPMENT BANK,1102538,0.60266036,1298440,CHINA DEVELOPMENT BANK
1787, INDUSTRIAL BANK,1066562,0.62215126,1300018,CHINA DEVELOPMENT INDUSTRIAL BANK INC.
1788, DIGITAL MEDIA LAB,1793804,0.665368,821524,CHINA DIGITAL MEDIA CORP
1789, CHINA ELECTRONICS CORPORATION,253648,0.884966,930115,CHINA ELECTRONICS CORP
1790, CHINA ELECTRONICS CORPORATION,253648,0.64607334,1440770,"CHINA ELECTRONICS HOLDINGS, INC."
1791, GREEN LIGHT,2751922,0.66780055,1421378,CHINA GREEN LIGHTING LTD
1792," HOTEL HOLDING, S.R.O.",5427395,0.6466848,1305792,CHINA HOTEL HOLDINGS INC
1793, NEDA INDUSTRIAL GROUP,638861,0.71951663,818726,CHINA INDUSTRIAL GROUP INC
1794, SANAM INDUSTRIAL GROUP,100111,0.66650724,818726,CHINA INDUSTRIAL GROUP INC
1795, ANSAR INFORMATION TECHNOLOGY COMPANY,4914660,0.6327156,1350684,"CHINA INFORMATION TECHNOLOGY, INC."
1796, ANSAR INFORMATION TECHNOLOGY COMPANY,4914660,0.6327156,1552670,"CHINA INFORMATION TECHNOLOGY, INC."
1797, JINHOU INTERNATIONAL HOLDINGS CO LTD,3544321,0.60912883,1447955,CHINA INSURANCE INTERNATIONAL HOLDINGS CO LTD
1798, INFORMATION SYSTEMS IRAN,1322711,0.63775283,1337615,CHINA INTELLIGENCE INFORMATION SYSTEMS INC.
1799, CHINA MOBILE LIMITED,187087,0.6717279,1117795,CHINA MOBILE LTD /ADR/
1800, CHINA UNITED NETWORK COMMUNICATIONS GROUP CO. LTD.,261917,0.7973606,1323316,CHINA NETWORK COMMUNICATIONS GROUP CORP
1801," CHINA MOBILE COMMUNICATIONS GROUP CO., LTD.",261914,0.62508255,1323316,CHINA NETWORK COMMUNICATIONS GROUP CORP
1802, REEM PHARMACEUTICAL,3312046,0.6020354,1081823,CHINA PHARMACEUTICALS CORP
1803, REEM PHARMACEUTICAL,3312046,0.6248625,1341808,CHINA PHARMACEUTICALS INC
1804, CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED,1254406,0.7224921,1458481,CHINA RAILWAY CONSTRUCTION CORP LTD / ADR
1805, CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED,1254406,0.7718519,1436965,CHINA RAILWAY CONSTRUCTION CORP LTD
1806," CHINA SATELLITE COMMUNICATIONS CO., LTD.",359308,0.9303649,1481500,CHINA SATELLITE COMMUNICATIONS CORP
1807, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.69802254,1481500,CHINA SATELLITE COMMUNICATIONS CORP
1808, ANSAR INFORMATION TECHNOLOGY COMPANY,4914660,0.61223024,1582586,"CHINA SOAR INFORMATION TECHNOLOGY, INC."
1809, TADBIR ENERGY DEVELOPMENT GROUP CO.,2037050,0.6349729,1027454,CHINA TECHNOLOGY DEVELOPMENT GROUP CORP
1810, TECHNOLOGY AND DEVELOPMENT GROUP LTD,34618,0.6342862,1027454,CHINA TECHNOLOGY DEVELOPMENT GROUP CORP
1811," UNION DEVELOPMENT GROUP CO., LTD.",6029651,0.6049677,1027454,CHINA TECHNOLOGY DEVELOPMENT GROUP CORP
1812, CHINA TELECOM CORPORATION LIMITED,1321393,0.614473,1191255,CHINA TELECOM CORP LTD
1813, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.9058017,1217394,CHINA TELECOMMUNICATIONS CORP
1814," CHINA SATELLITE COMMUNICATIONS CO., LTD.",359308,0.6954185,1217394,CHINA TELECOMMUNICATIONS CORP
1815, CHINA UNICOM (HONG KONG) LIMITED,263449,0.88767505,1113866,CHINA UNICOM (HONG KONG) LTD
1816, A T E INTERNATIONAL LTD,7302,0.60850304,1388077,CHINASOFT INTERNATIONAL LTD
1817, CK INTERNATIONAL LTD,3747404,0.6016396,1388077,CHINASOFT INTERNATIONAL LTD
1818, CK INTERNATIONAL LTD,3747403,0.6016396,1388077,CHINASOFT INTERNATIONAL LTD
1819, TANCHON COMMERCIAL BANK,322194,0.61923033,1554755,CHINATRUST COMMERCIAL BANK
1820,Fangwei LI,1055025,0.6281179,1344653,CHING WEI
1821, TANCHON COMMERCIAL BANK,322194,0.6401536,1365794,CHINO COMMERCIAL BANCORP
1822, AMAN HOLDING COMPANY,4870165,0.6047412,1561095,"CHIP HOLDING COMPANY, LLC"
1823," DES INTERNATIONAL CO., LTD.",6138077,0.6820641,1097583,CHIPPAC INTERNATIONAL CO LTD
1824," DES INTERNATIONAL CO., LTD.",6138072,0.6820641,1097583,CHIPPAC INTERNATIONAL CO LTD
1825," DES INTERNATIONAL CO., LTD.",6138056,0.6820641,1097583,CHIPPAC INTERNATIONAL CO LTD
1826," DES INTERNATIONAL CO., LTD.",6138031,0.6820641,1097583,CHIPPAC INTERNATIONAL CO LTD
1827, MKS INTERNATIONAL CO. LTD.,3312062,0.6008234,1097583,CHIPPAC INTERNATIONAL CO LTD
1828, KASB INTERNATIONAL LLC,2112742,0.6052599,1338819,CHL INTERNATIONAL LLC
1829, A T E INTERNATIONAL LTD,7302,0.60313916,1338819,CHL INTERNATIONAL LLC
1830, CHON MYONG 1,1429859,0.6318597,1513302,CHO HYONMYONG
1831,Myong Hyon CHOE,6865291,0.61814016,1513302,CHO HYONMYONG
1832, CHONG CHON GANG,2030010,0.623362,1692400,CHONG CHAN PIN
1833, CHONG CHON GANG,2030010,0.64044523,1449785,CHONG CHIN CHEONG
1834, CHONG CHON GANG,2030010,0.73827076,1322403,CHONG CHOL H
1835,Chong Chol RI,2861223,0.722804,1322403,CHONG CHOL H
1836,Chong-chol KWAK,3584635,0.60505784,1322403,CHONG CHOL H
1837, LORA ENTERPRISES LIMITED,3713010,0.6075014,1221800,CHOPRA ENTERPRISES LLC
1838, IRAN AIRCRAFT INDUSTRIES,840575,0.6365659,20067,CHRIS CRAFT INDUSTRIES INC
1839,Chris TANG,5386283,0.60407996,1038695,CHRIST ANTHONY C
1840,Chris TANG,5386283,0.61018234,1675114,CHRIST ROB
1841, NEW HORIZON ORGANIZATION,4860377,0.6249666,1386026,"CHRON ORGANIZATION, INC."
1842, JC CAR AUDIO,5444001,0.6114966,1297917,CHRONIC CAR AUDIO INC
1843, SES INTERNATIONAL CORP,226922,0.6272705,880456,CHRYSALIS INTERNATIONAL CORP
1844, ELECTRONICS INSTITUTE,553016,0.62220615,924374,CHS ELECTRONICS INC
1845, DANIEL,1955894,0.64660966,1383896,CHU DANIEL
1846,Lei ZHANG,2026577,0.6709482,1512817,CHUANWEI ZHANG
1847,Yon Chun CHO,2251017,0.6744138,940463,CHUN CHU S
1848,To-Chun PAK,1179541,0.65000445,1692037,CHUN PAUL
1849, THEODOROS,3805907,0.6065687,1387004,CHUNG THEODORE
1850, SONG WON,2035541,0.6929818,1399099,CHUNG WON
1851, CI GLOBAL INVESTMENTS SA,1448488,0.87450004,1523847,CI GLOBAL INVESTMENTS INC.
1852, SIMATIC DEVELOPMENT CO,1629765,0.6855589,1398811,CIC DEVELOPMENT LLC
1853, STARS COMMUNICATIONS LTD,2357179,0.6047122,1372432,"CIII COMMUNICATIONS, LLC"
1854, COCHAN HOLDINGS LLC,6823343,0.6214762,1490302,"CILLIAN HOLDINGS, LLC"
1855, CATALINA HOLDINGS CORP.,6249884,0.60420054,1638768,"CINA HOLDINGS, LLC"
1856, WESTLINE ENTERPRISES INC,3012067,0.65076923,1656707,CINER ENTERPRISES INC.
1857, IAC INTERNATIONAL INC,232101,0.67341614,908262,CINRAM INTERNATIONAL INC
1858, AQUA SHIPPING LTD,2751981,0.6286614,1523910,CINTHARA SHIPPING LTD.
1859, AQUA SHIPPING LTD,2751934,0.6286614,1523910,CINTHARA SHIPPING LTD.
1860, GREEN SHIPPING LTD,2751904,0.6016329,1523910,CINTHARA SHIPPING LTD.
1861, GREEN SHIPPING LTD,2751903,0.6016329,1523910,CINTHARA SHIPPING LTD.
1862, PARIN,939186,0.7168302,1423024,CIPAR INC.
1863, REEM PHARMACEUTICAL,3312046,0.60359895,1358575,CIPHER PHARMACEUTICALS INC
1864, REEM PHARMACEUTICAL,3312046,0.6055651,13006,CIRCA PHARMACEUTICALS INC
1865, FINANCIAL CORPORATION FINCORP CA,4211084,0.6057458,872866,CIRCLE FINANCIAL CORPORATION
1866, SMILE TECHNOLOGIES SA,4992724,0.61007816,1667135,CIRCLE TECHNOLOGIES INC
1867, IAC INTERNATIONAL INC,232101,0.61785996,1059677,CIRO INTERNATIONAL INC
1868, ALEL TECHNOLOGIES LLC,5837124,0.62685233,806072,CIS TECHNOLOGIES INC
1869, BOM ASSET MANAGEMENT LTD,2399587,0.67590636,799097,CITADEL ASSET MANAGEMENT LTD
1870, SBERBANK (SWITZERLAND) AG,2389831,0.7487033,799632,CITIBANK (SWITZERLAND)
1871, GAZPROMBANK (SWITZERLAND) LTD,955291,0.7031842,799632,CITIBANK (SWITZERLAND)
1872, BOM ASSET MANAGEMENT LTD,2399587,0.62245697,1134743,CITIGROUP ASSET MANAGEMENT LTD
1873, STREAM,1794065,0.6038979,1553986,CITY STREAM INC.
1874, BOM ASSET MANAGEMENT LTD,2399587,0.6059774,1650933,"CLA ASSET MANAGEMENT, LLC"
1875, B-FINANCE LTD,4028691,0.6269589,1443953,CLAL FINANCE LTD.
1876, LINBURG INDUSTRIES LTD.,5288949,0.6119867,1051856,CLAL INDUSTRIES LTD
1877, LINBURG INDUSTRIES LTD.,5288943,0.6119867,1051856,CLAL INDUSTRIES LTD
1878,Stephen LO,2093295,0.6223023,1312133,CLANTON STEPHEN L
1879, DANIEL,1955894,0.61519706,1305434,CLARE DANIEL H
1880, ALEL TECHNOLOGIES LLC,5837124,0.62284666,1406654,CLARITY TECHNOLOGIES LLC
1881, DANIEL,1955894,0.6205382,1560726,CLARKE DANIEL
1882,Jaime ROJAS FRANCO,517134,0.60061103,1223262,CLARO JAIME
1883," DES INTERNATIONAL CO., LTD.",6138077,0.6405297,1482550,"CLAVIS TECHNOLOGIES INTERNATIONAL CO., LTD."
1884," DES INTERNATIONAL CO., LTD.",6138072,0.6405297,1482550,"CLAVIS TECHNOLOGIES INTERNATIONAL CO., LTD."
1885," DES INTERNATIONAL CO., LTD.",6138056,0.6405297,1482550,"CLAVIS TECHNOLOGIES INTERNATIONAL CO., LTD."
1886," DES INTERNATIONAL CO., LTD.",6138031,0.6405297,1482550,"CLAVIS TECHNOLOGIES INTERNATIONAL CO., LTD."
